	CÓDIGO DA OCORRÊNCIA	CLASSIFICAÇÃO	TIPO DE OCORRÊNCIA	LOCALIDADE	UF	PAÍS	DIA DA OCORRÊNCIA	STATUS DA INVESTIGAÇÃO	CONTAGEM
1052	52832	ACIDENTE	PERDA DE CONTROLE EM VOO	BURITAMA	SP	BRASIL	2014-12-14	FINALIZADA	1
1053	38376	ACIDENTE	PERDA DE CONTROLE NO SOLO	BURITAMA	SP	BRASIL	2009-07-22	ATIVA	1
1054	52989	INCIDENTE GRAVE	PANE SECA	CONCEIÇÃO DA FEIRA	BA	BRASIL	2015-01-26		1
1055	29955	ACIDENTE	PERDA DE CONTROLE EM VOO	TORIXORÉU	MT	BRASIL	2007-08-01	FINALIZADA	1
1056	51394	ACIDENTE	FALHA DO MOTOR EM VOO	FOZ DO IGUAÇU	PR	BRASIL	2014-05-10	FINALIZADA	1
1057	32156	INCIDENTE GRAVE	FALHA DO MOTOR EM VOO	FOZ DO IGUAÇU	PR	BRASIL	2008-01-30	FINALIZADA	1
1058	34495	ACIDENTE	FALHA DO MOTOR EM VOO	FOZ DO IGUAÇU	PR	BRASIL	2008-11-30	FINALIZADA	1
1059	51991	ACIDENTE	FALHA DE SISTEMA / COMPONENTE	FOZ DO IGUAÇU	PR	BRASIL	2014-07-28	ATIVA	1
1060	46415	ACIDENTE	FALHA DE SISTEMA / COMPONENTE	FOZ DO IGUAÇU	PR	BRASIL	2012-09-25	FINALIZADA	1
1061	50453	ACIDENTE	PANE SECA	FOZ DO IGUAÇU	PR	BRASIL	2013-12-16	FINALIZADA	1
1062	52674	ACIDENTE	FALHA DO MOTOR EM VOO	PIRACURUCA	PI	BRASIL	2014-09-02	ATIVA	1
1063	38657	ACIDENTE	PERDA DE CONTROLE EM VOO	TRÊS LAGOAS	MS	BRASIL	2009-10-17	FINALIZADA	1
1064	48876	ACIDENTE	POUSO SEM TREM	TRÊS LAGOAS	MS	BRASIL	2013-06-24	FINALIZADA	1
1065	38840	ACIDENTE	COLISÃO COM OBSTÁCULO NO SOLO	TRÊS LAGOAS	MS	BRASIL	2009-11-13	FINALIZADA	1
1066	39727	INCIDENTE GRAVE	COM TREM DE POUSO	VÁRZEA GRANDE	MT	BRASIL	2010-02-23	ATIVA	1
1067	45417	ACIDENTE	POUSO BRUSCO	VÁRZEA GRANDE	MT	BRASIL	2012-01-31	FINALIZADA	1
1068	52554	INCIDENTE GRAVE	COM TREM DE POUSO	VÁRZEA GRANDE	MT	BRASIL	2014-09-30	ATIVA	1
1069	38959	INCIDENTE GRAVE	PERDA DE COMPONENTE EM VOO	VÁRZEA GRANDE	MT	BRASIL	2009-12-12	FINALIZADA	1
1070	34038	INCIDENTE GRAVE	POUSO EM LOCAL NÃO PREVISTO	PIRIPIRI	PI	BRASIL	2008-06-13	ATIVA	1
1071	43729	ACIDENTE	INDETERMINADA	XINGUARA	PA	BRASIL	2010-08-22	FINALIZADA	1
1072	45049	ACIDENTE	FALHA DO MOTOR EM VOO	CONCEIÇÃO DO COITÉ	BA	BRASIL	2011-09-07	FINALIZADA	1
1073	53110	ACIDENTE	FALHA DO MOTOR NO SOLO	GOIOERÊ	PR	BRASIL	2015-02-16		1
1074	27834	ACIDENTE	PERDA DE COMPONENTE EM VOO	PINHEIRO	MA	BRASIL	2006-10-02	FINALIZADA	1
1075	53571	ACIDENTE	PERDA DE CONTROLE NO SOLO	GARIBALDI	RS	BRASIL	2015-11-21	ATIVA	1
1076	45286	ACIDENTE	PERDA DE CONTROLE NO SOLO	CONDEÚBA	BA	BRASIL	2011-11-14		1
1077	43463	INCIDENTE GRAVE	PANE SECA	GOIÂNIA	GO	BRASIL	2010-12-09	ATIVA	1
1078	53494	ACIDENTE	PERDA DE CONTROLE NO SOLO	GOIÂNIA	GO	BRASIL	2015-09-05	ATIVA	1
1079	44880	ACIDENTE	POUSO BRUSCO	GOIÂNIA	GO	BRASIL	2011-07-26	ATIVA	1
1080	52943	INCIDENTE GRAVE	TRÁFEGO AÉREO	GOIÂNIA	GO	BRASIL	2014-01-20	ATIVA	1
1081	28053	ACIDENTE	PERDA DE CONTROLE EM VOO	GOIÂNIA	GO	BRASIL	2006-11-16	ATIVA	1
1082	52231	INCIDENTE GRAVE	COM TREM DE POUSO	GOIÂNIA	GO	BRASIL	2014-09-13	ATIVA	1
1083	45932	INCIDENTE GRAVE	COM TREM DE POUSO	GOIÂNIA	GO	BRASIL	2012-06-06	ATIVA	1
1084	36346	INCIDENTE GRAVE	FALHA DO MOTOR EM VOO	GOIÂNIA	GO	BRASIL	2008-10-08	ATIVA	1
1085	28795	ACIDENTE	FALHA DO MOTOR EM VOO	GOIÂNIA	GO	BRASIL	2007-04-04	FINALIZADA	1
1086	45311	ACIDENTE	INDETERMINADA	GOIÂNIA	GO	BRASIL	2011-12-24		1
1087	45061	ACIDENTE	COLISÃO COM OBSTÁCULO NO SOLO	GOIÂNIA	GO	BRASIL	2011-09-28	FINALIZADA	1
1088	44539	ACIDENTE	PANE SECA	GOIÂNIA	GO	BRASIL	2011-05-22	FINALIZADA	1
1089	44188	ACIDENTE	OUTROS TIPOS	GOIÂNIA	GO	BRASIL	2011-03-31	ATIVA	1
1090	53324	ACIDENTE	PANE SECA	GOIÂNIA	GO	BRASIL	2015-06-11	FINALIZADA	1
1091	49117	INCIDENTE GRAVE	COM TREM DE POUSO	GOIÂNIA	GO	BRASIL	2013-07-06	FINALIZADA	1
1092	49473	ACIDENTE	FALHA DO MOTOR EM VOO	GOIÂNIA	GO	BRASIL	2013-08-19	FINALIZADA	1
1093	43994	ACIDENTE	FALHA DO MOTOR EM VOO	GOIÂNIA	GO	BRASIL	2011-03-04	FINALIZADA	1
1094	48803	ACIDENTE	PERDA DE CONTROLE NO SOLO	GOIÂNIA	GO	BRASIL	2013-06-21	FINALIZADA	1
1095	53486	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	GOIÂNIA	GO	BRASIL	2015-09-19	ATIVA	1
1096	40127	INCIDENTE GRAVE	ESTOURO DE PNEU	GOIÂNIA	GO	BRASIL	2009-09-02	ATIVA	1
1097	45047	ACIDENTE	FALHA DO MOTOR EM VOO	GOIÂNIA	GO	BRASIL	2011-09-14	FINALIZADA	1
1098	45127	INCIDENTE GRAVE	COM TREM DE POUSO	GOIÂNIA	GO	BRASIL	2011-10-09	ATIVA	1
1099	46564	ACIDENTE	FALHA DO MOTOR EM VOO	GOIÂNIA	GO	BRASIL	2012-11-03	FINALIZADA	1
1100	35555	ACIDENTE	OUTROS TIPOS	GOIÂNIA	GO	BRASIL	2009-03-12	FINALIZADA	1
1101	27952	ACIDENTE	PERDA DE CONTROLE EM VOO	GOIÂNIA	GO	BRASIL	2006-11-19	FINALIZADA	1
1102	46865	INCIDENTE GRAVE	COM TREM DE POUSO	GOIÂNIA	GO	BRASIL	2013-01-25	FINALIZADA	1
1103	49618	INCIDENTE GRAVE	VAZAMENTO DE OUTROS FLUÍDOS	GOIÂNIA	GO	BRASIL	2013-08-31	FINALIZADA	1
1104	44845	INCIDENTE GRAVE	COLISÃO COM OBSTÁCULO NO SOLO	GOIÂNIA	GO	BRASIL	2011-07-16		1
1105	38645	ACIDENTE	FALHA DO MOTOR EM VOO	GOIÂNIA	GO	BRASIL	2009-10-06	FINALIZADA	1
1106	49931	INCIDENTE GRAVE	COM TREM DE POUSO	GOIÂNIA	GO	BRASIL	2013-10-09	FINALIZADA	1
1107	42565	ACIDENTE	PANE SECA	GOIÂNIA	GO	BRASIL	2010-08-13	FINALIZADA	1
1108	41177	ACIDENTE	PERDA DE CONTROLE NO SOLO	GOIÂNIA	GO	BRASIL	2010-05-20	ATIVA	1
1109	53263	ACIDENTE	POUSO BRUSCO	GOIÂNIA	GO	BRASIL	2015-05-08	FINALIZADA	1
1110	53466	ACIDENTE	COM TREM DE POUSO	GOIÂNIA	GO	BRASIL	2015-08-27	ATIVA	1
1111	46702	ACIDENTE	PERDA DE CONTROLE EM VOO	GOIÂNIA	GO	BRASIL	2012-12-11	FINALIZADA	1
1112	53428	INCIDENTE GRAVE	POUSO BRUSCO	GOIÂNIA	GO	BRASIL	2015-08-06	ATIVA	1
1113	46200	ACIDENTE	FALHA DO MOTOR EM VOO	GOIÂNIA	GO	BRASIL	2012-08-02	FINALIZADA	1
1114	45754	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	GOIÂNIA	GO	BRASIL	2012-03-30	FINALIZADA	1
1115	45098	INCIDENTE GRAVE	COM TREM DE POUSO	GOIÂNIA	GO	BRASIL	2011-09-17	ATIVA	1
1116	43294	ACIDENTE	PERDA DE CONTROLE EM VOO	GOIÂNIA	GO	BRASIL	2010-11-22	FINALIZADA	1
1117	40213	INCIDENTE GRAVE	COM TREM DE POUSO	GOIÂNIA	GO	BRASIL	2010-04-09	ATIVA	1
1118	52271	ACIDENTE	COLISÃO COM OBSTÁCULO NO SOLO	GOIANIRA	GO	BRASIL	2014-08-23	ATIVA	1
1119	44531	ACIDENTE	PANE SECA	CAIABU	SP	BRASIL	2011-04-01	ATIVA	1
1120	44855	ACIDENTE	CFIT - COLISÃO EM VOO CONTROLADO COM O TERRENO	JARAGUÁ DO SUL	SC	BRASIL	2011-07-15	ATIVA	1
1121	26610	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	NOVA MARINGÁ	MT	BRASIL	2006-03-24	ATIVA	1
1122	43503	ACIDENTE	COM COMANDOS DE VOO	JOAÇABA	SC	BRASIL	2010-11-09		1
1123	39255	ACIDENTE	PERDA DE CONTROLE EM VOO	GUAPIRAMA	PR	BRASIL	2009-10-11		1
1124	50292	ACIDENTE	PERDA DE CONTROLE EM VOO	JOINVILLE	SC	BRASIL	2013-10-22	FINALIZADA	1
1125	27531	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	JOINVILLE	SC	BRASIL	2006-08-20	ATIVA	1
1126	44793	ACIDENTE	POUSO EM LOCAL NÃO PREVISTO	JOINVILLE	SC	BRASIL	2011-06-10		1
1127	43091	ACIDENTE	PERDA DE CONTROLE NO SOLO	JOINVILLE	SC	BRASIL	2010-07-25		1
1128	52988	ACIDENTE	POUSO BRUSCO	JOINVILLE	SC	BRASIL	2015-02-03	FINALIZADA	1
1129	53116	ACIDENTE	PERDA DE CONTROLE EM VOO	BUENO BRANDÃO	MG	BRASIL	2015-02-19	ATIVA	1
1130	44549	ACIDENTE	OUTROS TIPOS	CORIBE	BA	BRASIL	2011-02-04	FINALIZADA	1
1131	52811	ACIDENTE	PERDA DE CONTROLE EM VOO	CAJAMAR	SP	BRASIL	2014-08-27	ATIVA	1
1132	44853	ACIDENTE	PERDA DE CONTROLE NO SOLO	CAJAMAR	SP	BRASIL	2011-07-18	FINALIZADA	1
1133	44405	ACIDENTE	OUTROS TIPOS	CAJAMAR	SP	BRASIL	2011-04-17	ATIVA	1
1134	47659	ACIDENTE	PERDA DE CONTROLE EM VOO	CAJAMAR	SP	BRASIL	2013-04-22	ATIVA	1
1135	35182	ACIDENTE	PANE SECA	CAJATI	SP	BRASIL	2009-02-19	ATIVA	1
1136	34496	ACIDENTE	PERDA DE CONTROLE EM VOO	LAGES	SC	BRASIL	2008-10-28	ATIVA	1
1137	60783	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	LAGES	SC	BRASIL	2015-12-13	ATIVA	1
1138	43722	ACIDENTE	PERDA DE CONTROLE NO SOLO	CAJOBI	SP	BRASIL	2010-12-23	ATIVA	1
1139	40328	ACIDENTE	PERDA DE CONTROLE NO SOLO	CORRENTINA	BA	BRASIL	2010-04-15	ATIVA	1
1140	31675	ACIDENTE	PERDA DE CONTROLE EM VOO	CORRENTINA	BA	BRASIL	2008-02-05	FINALIZADA	1
1141	39115	ACIDENTE	PANE SECA	CORRENTINA	BA	BRASIL	2010-02-07	FINALIZADA	1
1142	41374	ACIDENTE	PERDA DE CONTROLE EM VOO	CORRENTINA	BA	BRASIL	2010-05-26	FINALIZADA	1
1143	45587	ACIDENTE	PERDA DE CONTROLE NO SOLO	CORRENTINA	BA	BRASIL	2012-02-05	FINALIZADA	1
1144	43992	ACIDENTE	COM TREM DE POUSO	CORRENTINA	BA	BRASIL	2011-03-01	FINALIZADA	1
1145	44577	ACIDENTE	POUSO EM LOCAL NÃO PREVISTO	CORRENTINA	BA	BRASIL	2011-05-24	FINALIZADA	1
1146	51033	INCIDENTE GRAVE	COLISÃO COM PÁSSARO	CORRENTINA	BA	BRASIL	2014-04-30	FINALIZADA	1
1147	44081	ACIDENTE	PERDA DE CONTROLE EM VOO	CORRENTINA	BA	BRASIL	2011-03-05	ATIVA	1
1148	25819	ACIDENTE	MANOBRAS A BAIXA ALTURA	GUAÍBA	RS	BRASIL	2006-01-12	ATIVA	1
1149	49880	ACIDENTE	FALHA DO MOTOR EM VOO	COTEGIPE	BA	BRASIL	2013-10-12	ATIVA	1
1150	46565	ACIDENTE	POUSO EM LOCAL NÃO PREVISTO	COTEGIPE	BA	BRASIL	2012-11-04	FINALIZADA	1
1151	47016	ACIDENTE	PERDA DE CONTROLE EM VOO	LAGUNA	SC	BRASIL	2013-02-16	FINALIZADA	1
1152	53264	ACIDENTE	FALHA DO MOTOR EM VOO	CABECEIRA GRANDE	MG	BRASIL	2015-05-01	FINALIZADA	1
1153	28735	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	RAPOSA	MA	BRASIL	2007-03-31	ATIVA	1
1154	44804	INCIDENTE GRAVE	POUSO EM LOCAL NÃO PREVISTO	OCARA	CE	BRASIL	2011-05-17		1
1155	35588	ACIDENTE	PERDA DE CONTROLE EM VOO	GURUPI	TO	BRASIL	2009-03-08	FINALIZADA	1
1156	31316	ACIDENTE	PERDA DE CONTROLE EM VOO	GURUPI	TO	BRASIL	2007-12-19	ATIVA	1
1157	35057	INCIDENTE GRAVE	POUSO BRUSCO	GURUPI	TO	BRASIL	2009-01-08	ATIVA	1
1158	31076	ACIDENTE	FALHA DO MOTOR EM VOO	GURUPI	TO	BRASIL	2007-12-05	ATIVA	1
1159	53426	ACIDENTE	PERDA DE CONTROLE NO SOLO	CAMPINAS	SP	BRASIL	2015-08-11	FINALIZADA	1
1160	46259	ACIDENTE	CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO	CAMPINAS	SP	BRASIL	2012-08-17	FINALIZADA	1
1161	46756	INCIDENTE GRAVE	PERDA DE CONTROLE EM VOO	CAMPINAS	SP	BRASIL	2012-12-20	FINALIZADA	1
1162	46451	INCIDENTE GRAVE	POUSO EM LOCAL NÃO PREVISTO	CAMPINAS	SP	BRASIL	2012-08-30	FINALIZADA	1
1163	38646	ACIDENTE	POUSO SEM TREM	CAMPINAS	SP	BRASIL	2009-10-04	FINALIZADA	1
1164	46431	ACIDENTE	FALHA DE SISTEMA / COMPONENTE	CAMPINAS	SP	BRASIL	2012-10-13	FINALIZADA	1
1165	51438	INCIDENTE GRAVE	FALHA DE SISTEMA / COMPONENTE	CAMPINAS	SP	BRASIL	2014-05-28		1
1166	34502	ACIDENTE	PERDA DE CONTROLE NO SOLO	CAMPINAS	SP	BRASIL	2008-11-22	FINALIZADA	1
1167	52264	ACIDENTE	POUSO SEM TREM	CAMPINAS	SP	BRASIL	2014-08-11	ATIVA	1
1168	50713	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	CAMPINAS	SP	BRASIL	2012-01-07	FINALIZADA	1
1169	34296	INCIDENTE GRAVE	FALHA DO MOTOR NO SOLO	CAMPINAS	SP	BRASIL	2008-09-05	ATIVA	1
1170	45466	ACIDENTE	POUSO SEM TREM	CAMPINAS	SP	BRASIL	2012-02-12	FINALIZADA	1
1171	26099	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	GUARATUBA	PR	BRASIL	2006-01-21	ATIVA	1
1172	29977	INCIDENTE GRAVE	FALHA DO MOTOR EM VOO	IBIPORÃ	PR	BRASIL	2006-08-24	ATIVA	1
1173	51442	INCIDENTE GRAVE	PERDA DE CONTROLE EM VOO	OROCÓ	PE	BRASIL	2014-04-26	ATIVA	1
1174	51448	INCIDENTE GRAVE	POUSO SEM TREM	SANTA INÊS	MA	BRASIL	2014-05-13	ATIVA	1
1175	53358	INCIDENTE GRAVE	COLISÃO EM VOO COM OBSTÁCULO	SANTA INÊS	MA	BRASIL	2015-07-07	ATIVA	1
1176	26179	ACIDENTE	FALHA DO MOTOR EM VOO	LUIZ ALVES	SC	BRASIL	2006-02-18	ATIVA	1
1177	45570	ACIDENTE	PERDA DE CONTROLE EM VOO	LUIZ ALVES	SC	BRASIL	2012-02-29	FINALIZADA	1
1178	45618	ACIDENTE	FALHA DO MOTOR EM VOO	LUIZ ALVES	SC	BRASIL	2012-03-12	FINALIZADA	1
1179	46969	ACIDENTE	CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO	CÂNDIDO MOTA	SP	BRASIL	2013-02-03	FINALIZADA	1
1180	53182	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	SANTA LUZIA	MA	BRASIL	2015-03-23	ATIVA	1
1181	34095	ACIDENTE	FALHA DO MOTOR EM VOO	CÂNDIDO RODRIGUES	SP	BRASIL	2008-09-08	FINALIZADA	1
1182	26723	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	IJUÍ	RS	BRASIL	2006-04-23	ATIVA	1
1183	32195	ACIDENTE	FALHA DO MOTOR EM VOO	SÃO MIGUEL DO TAPUIO	PI	BRASIL	2008-04-09	ATIVA	1
1184	27811	ACIDENTE	PERDA DE CONTROLE EM VOO	SÃO MIGUEL DO TAPUIO	PI	BRASIL	2006-09-04	ATIVA	1
1185	46339	ACIDENTE	PERDA DE CONTROLE EM VOO	CARAGUATATUBA	SP	BRASIL	2012-07-26		1
1186	46857	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	CARAGUATATUBA	SP	BRASIL	2013-01-03	ATIVA	1
1187	41751	ACIDENTE	PANE SECA	CAMANDUCAIA	MG	BRASIL	2010-07-10	FINALIZADA	1
1188	50240	ACIDENTE	OUTROS TIPOS	ITAQUI	RS	BRASIL	2013-12-18	ATIVA	1
1189	46708	ACIDENTE	PERDA DE CONTROLE NO SOLO	ITAQUI	RS	BRASIL	2012-12-06	FINALIZADA	1
1190	52939	ACIDENTE	PERDA DE CONTROLE EM VOO	ITAQUI	RS	BRASIL	2014-01-06	FINALIZADA	1
1191	41689	ACIDENTE	PERDA DE CONTROLE NO SOLO	ITAQUI	RS	BRASIL	2007-01-23	FINALIZADA	1
1192	31079	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	ITAQUI	RS	BRASIL	2007-11-22	FINALIZADA	1
1193	52537	ACIDENTE	FALHA DO MOTOR EM VOO	ITAQUI	RS	BRASIL	2014-09-29	FINALIZADA	1
1194	31128	ACIDENTE	PERDA DE CONTROLE EM VOO	CARAPICUÍBA	SP	BRASIL	2007-11-01	FINALIZADA	1
1195	53195	ACIDENTE	INDETERMINADA	CARAPICUÍBA	SP	BRASIL	2015-04-02	ATIVA	1
1196	49594	ACIDENTE	FALHA DO MOTOR EM VOO	SIMPLÍCIO MENDES	PI	BRASIL	2013-09-01	ATIVA	1
1197	53485	ACIDENTE	FALHA DO MOTOR EM VOO	CASA BRANCA	SP	BRASIL	2015-09-20	ATIVA	1
1198	45060	ACIDENTE	FALHA DO MOTOR EM VOO	ITAPIRATINS	TO	BRASIL	2011-09-25	ATIVA	1
1199	33918	ACIDENTE	COM HÉLICE	TAMBORIL DO PIAUÍ	PI	BRASIL	2008-10-05	FINALIZADA	1
1200	49691	INCIDENTE GRAVE	ESTOURO DE PNEU	TERESINA	PI	BRASIL	2013-09-26	FINALIZADA	1
1201	50238	ACIDENTE	FALHA DO MOTOR EM VOO	TERESINA	PI	BRASIL	2013-12-16	FINALIZADA	1
1202	30035	INCIDENTE GRAVE	COM TREM DE POUSO	TERESINA	PI	BRASIL	2007-03-09	FINALIZADA	1
1203	52673	ACIDENTE	INDETERMINADA	TERESINA	PI	BRASIL	2014-11-08		1
1204	53562	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	JAGUARÃO	RS	BRASIL	2015-11-08	ATIVA	1
1205	47979	ACIDENTE	INDETERMINADA	ITAPIRAPUÃ	GO	BRASIL	2013-04-22		1
1206	27812	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	SÃO JOÃO DO CARÚ	MA	BRASIL	2006-09-27	FINALIZADA	1
1207	37182	ACIDENTE	MANOBRAS A BAIXA ALTURA	ITAMBÉ	PR	BRASIL	2009-05-01	ATIVA	1
1208	46499	ACIDENTE	FALHA DO MOTOR EM VOO	CAMPINA VERDE	MG	BRASIL	2012-10-27	FINALIZADA	1
1209	46445	INCIDENTE GRAVE	COM TREM DE POUSO	CATANDUVA	SP	BRASIL	2012-10-07	FINALIZADA	1
1210	28381	ACIDENTE	INDETERMINADA	CATANDUVA	SP	BRASIL	2007-01-20	ATIVA	1
1211	53224	ACIDENTE	FALHA DO MOTOR EM VOO	CATANDUVA	SP	BRASIL	2015-04-16	ATIVA	1
1212	28379	ACIDENTE	CFIT - COLISÃO EM VOO CONTROLADO COM O TERRENO	FORMOSA DO RIO PRETO	BA	BRASIL	2007-01-31	FINALIZADA	1
1213	45413	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	ITAPURANGA	GO	BRASIL	2012-01-25		1
1214	50975	ACIDENTE	FALHA DO MOTOR EM VOO	URUÇUÍ	PI	BRASIL	2014-02-27	FINALIZADA	1
1215	50981	ACIDENTE	PERDA DE CONTROLE EM VOO	URUÇUÍ	PI	BRASIL	2014-03-14	FINALIZADA	1
1216	42999	INCIDENTE GRAVE	POUSO SEM TREM	SÃO LUÍS	MA	BRASIL	2010-09-22	ATIVA	1
1217	47014	INCIDENTE GRAVE	PANE SECA	SÃO LUÍS	MA	BRASIL	2013-02-05	ATIVA	1
1218	42368	ACIDENTE	COLISÃO COM AERONAVE NO SOLO	SÃO LUÍS	MA	BRASIL	2010-08-24	FINALIZADA	1
1219	32478	ACIDENTE	COLISÃO COM OBSTÁCULO NO SOLO	SÃO LUÍS	MA	BRASIL	2008-05-05	FINALIZADA	1
1220	47159	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	SÃO LUÍS	MA	BRASIL	2013-03-16	FINALIZADA	1
1221	50322	INCIDENTE GRAVE	POUSO SEM TREM	SÃO LUÍS	MA	BRASIL	2013-10-30	FINALIZADA	1
1222	35556	INCIDENTE GRAVE	COM TREM DE POUSO	SÃO LUÍS	MA	BRASIL	2009-02-04	FINALIZADA	1
1223	53308	INCIDENTE GRAVE	PERDA DE CONTROLE EM VOO	SÃO LUÍS	MA	BRASIL	2015-06-09	ATIVA	1
1224	45794	ACIDENTE	CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO	NAVEGANTES	SC	BRASIL	2012-03-24	ATIVA	1
1225	45271	ACIDENTE	COLISÃO COM OBSTÁCULO NO SOLO	NOVA ERECHIM	SC	BRASIL	2011-11-02	FINALIZADA	1
1226	45525	ACIDENTE	FALHA DO MOTOR EM VOO	CAMPO FLORIDO	MG	BRASIL	2012-02-02	ATIVA	1
1227	46864	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	CAMPO FLORIDO	MG	BRASIL	2013-01-16	FINALIZADA	1
1228	43480	ACIDENTE	FALHA DO MOTOR EM VOO	PRIMAVERA	PE	BRASIL	2010-11-03	FINALIZADA	1
1229	39235	ACIDENTE	PERDA DE CONTROLE EM VOO	ITUMBIARA	GO	BRASIL	2010-02-06	FINALIZADA	1
1230	45594	ACIDENTE	FALHA DO MOTOR EM VOO	ITUMBIARA	GO	BRASIL	2012-03-07	FINALIZADA	1
1231	43262	ACIDENTE	PERDA DE CONTROLE NO SOLO	IVATÉ	PR	BRASIL	2010-11-16	FINALIZADA	1
1232	40271	ACIDENTE	PERDA DE CONTROLE EM VOO	RECIFE	PE	BRASIL	2010-04-21	FINALIZADA	1
1233	36035	INCIDENTE GRAVE	PERDA DE CONTROLE EM VOO	RECIFE	PE	BRASIL	2007-08-04	ATIVA	1
1234	43911	ACIDENTE	PERDA DE CONTROLE EM VOO	RECIFE	PE	BRASIL	2011-02-22		1
1235	41749	ACIDENTE	PERDA DE CONTROLE EM VOO	RECIFE	PE	BRASIL	2010-07-04	FINALIZADA	1
1236	46873	ACIDENTE	FALHA DO MOTOR EM VOO	RECIFE	PE	BRASIL	2013-01-27	FINALIZADA	1
1237	51440	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	RECIFE	PE	BRASIL	2014-01-09	FINALIZADA	1
1238	43256	ACIDENTE	PANE SECA	RECIFE	PE	BRASIL	2010-10-01	FINALIZADA	1
1239	46575	INCIDENTE GRAVE	DESCOMPRESSÃO NÃO INTENCIONAL /  EXPLOSIVA	RECIFE	PE	BRASIL	2012-10-29	ATIVA	1
1240	44796	ACIDENTE	FALHA DO MOTOR EM VOO	RECIFE	PE	BRASIL	2011-07-13	FINALIZADA	1
1241	46589	ACIDENTE	PERDA DE CONTROLE NO SOLO	RECIFE	PE	BRASIL	2012-11-02		1
1242	26120	ACIDENTE	PERDA DE CONTROLE EM VOO	RECIFE	PE	BRASIL	2006-01-21	ATIVA	1
1243	34898	INCIDENTE GRAVE	PROBLEMAS FISIOLÓGICOS	RECIFE	PE	BRASIL	2008-12-15	ATIVA	1
1244	32642	ACIDENTE	COM HÉLICE	RECIFE	PE	BRASIL	2008-05-28	FINALIZADA	1
1245	34501	ACIDENTE	FALHA DO MOTOR EM VOO	RECIFE	PE	BRASIL	2008-11-23	FINALIZADA	1
1246	60631	ACIDENTE	PERDA DE CONTROLE EM VOO	MAÇAMBARÁ	RS	BRASIL	2015-12-28	ATIVA	1
1247	49795	ACIDENTE	FALHA DO MOTOR EM VOO	SERRANO DO MARANHÃO	MA	BRASIL	2013-09-29	FINALIZADA	1
1248	52633	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	MARAU	RS	BRASIL	2014-10-08	FINALIZADA	1
1249	30040	INCIDENTE GRAVE	PERDA DE CONTROLE EM VOO	MARAU	RS	BRASIL	2007-03-23	ATIVA	1
1250	31867	ACIDENTE	PERDA DE CONTROLE EM VOO	LAGOA DA CONFUSÃO	TO	BRASIL	2008-01-11	FINALIZADA	1
1251	44510	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	JATAÍ	GO	BRASIL	2011-04-19	FINALIZADA	1
1252	47966	ACIDENTE	PERDA DE COMPONENTE EM VOO	JATAÍ	GO	BRASIL	2013-05-03	FINALIZADA	1
1253	37378	ACIDENTE	PERDA DE CONTROLE EM VOO	JATAÍ	GO	BRASIL	2009-05-06	ATIVA	1
1254	45045	ACIDENTE	PERDA DE CONTROLE EM VOO	JATAÍ	GO	BRASIL	2011-09-18	FINALIZADA	1
1255	53496	INCIDENTE GRAVE	COM TREM DE POUSO	JATAÍ	GO	BRASIL	2015-09-30	ATIVA	1
1256	51446	INCIDENTE GRAVE	COM TREM DE POUSO	JATAÍ	GO	BRASIL	2014-05-09	FINALIZADA	1
1257	45412	ACIDENTE	PERDA DE COMPONENTE EM VOO	TASSO FRAGOSO	MA	BRASIL	2012-01-23	FINALIZADA	1
1258	26779	ACIDENTE	FALHA DO MOTOR EM VOO	SÃO GONÇALO DO AMARANTE	RN	BRASIL	2006-05-05	ATIVA	1
1259	45218	INCIDENTE GRAVE	POUSO EM LOCAL NÃO PREVISTO	TIMON	MA	BRASIL	2011-10-30	ATIVA	1
1260	38636	ACIDENTE	PERDA DE CONTROLE EM VOO	LEOPOLDO DE BULHÕES	GO	BRASIL	2009-09-23	ATIVA	1
1261	53164	ACIDENTE	PERDA DE CONTROLE NO SOLO	PRINCESA ISABEL	PB	BRASIL	2015-03-15	FINALIZADA	1
